"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2004-01-01","2004","01","01","","-5.0","","-16.5","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-02","2004","01","02","","-8.0","","-17.0","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-03","2004","01","03","","-17.0","","-20.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-04","2004","01","04","","-20.0","","-36.0","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-05","2004","01","05","","-22.0","","-38.0","","-30.0","","48.0","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-06","2004","01","06","","-20.0","","-36.0","","-28.0","","46.0","","0.0","","0.0","","6.0","","6.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-07","2004","01","07","","-10.0","","-24.0","","-17.0","","35.0","","0.0","","0.0","","7.5","","7.5","","54","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-08","2004","01","08","","-5.0","","-16.0","","-10.5","","28.5","","0.0","","0.0","","3.0","","3.0","","55","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-09","2004","01","09","","-3.0","","-10.0","","-6.5","","24.5","","0.0","","0.0","","3.0","","3.0","","55","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-10","2004","01","10","","5.0","","-8.0","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","54","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-11","2004","01","11","","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-12","2004","01","12","","5.0","","-4.0","","0.5","","17.5","","0.0","","0.0","T","0.0","","0.0","T","50","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-13","2004","01","13","","6.0","","1.0","","3.5","","14.5","","0.0","","4.0","","0.0","","4.0","","49","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-14","2004","01","14","","8.0","","1.0","","4.5","","13.5","","0.0","","7.0","","0.0","","7.0","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-15","2004","01","15","","3.0","","1.0","","2.0","","16.0","","0.0","","2.0","","0.0","","2.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-16","2004","01","16","","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-17","2004","01","17","","1.0","","0.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-18","2004","01","18","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-19","2004","01","19","","3.0","","0.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-20","2004","01","20","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-21","2004","01","21","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-22","2004","01","22","","3.0","","0.0","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","36","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-23","2004","01","23","","3.0","","0.0","","1.5","","16.5","","0.0","","0.0","","12.0","","12.0","","36","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-24","2004","01","24","","0.0","","-9.0","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-25","2004","01","25","","-1.0","","-15.0","","-8.0","","26.0","","0.0","","0.0","","7.0","","7.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-26","2004","01","26","","-8.0","","-17.0","","-12.5","","30.5","","0.0","","0.0","","18.0","","18.0","","54","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-27","2004","01","27","","-18.0","","-24.0","","-21.0","","39.0","","0.0","","0.0","","12.0","","12.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-28","2004","01","28","","-1.0","","-21.0","","-11.0","","29.0","","0.0","","0.0","","5.0","","5.0","","75","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-29","2004","01","29","","4.0","","-6.0","","-1.0","","19.0","","0.0","","18.0","","0.0","","18.0","","72","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-30","2004","01","30","","5.0","","2.0","","3.5","","14.5","","0.0","","5.0","","0.0","","5.0","","65","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-01-31","2004","01","31","","0.0","","-3.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","64","","","","",""
"-115.07","49.49","FERNIE","1152850","2004-02-01","2004","02","01","","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","63","","","","",""
