"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2022-01-01","2022","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-02","2022","01","02","†","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-03","2022","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-04","2022","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-05","2022","01","05","†","-15.0","","-25.0","","-20.0","","38.0","","0.0","","0.0","","0.0","T","0.0","T","72","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-06","2022","01","06","†","-10.0","","-23.0","","-16.5","","34.5","","0.0","","0.0","","16.2","","16.2","","72","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-07","2022","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-08","2022","01","08","†","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-09","2022","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-10","2022","01","10","†","2.5","","-12.5","","-5.0","","23.0","","0.0","","0.0","","0.8","","0.8","","84","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-11","2022","01","11","†","5.0","","-2.5","","1.3","","16.7","","0.0","","14.2","","0.0","","14.2","","83","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-12","2022","01","12","†","4.0","","1.0","","2.5","","15.5","","0.0","","8.2","","0.0","","8.2","","80","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-13","2022","01","13","†","8.0","","0.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","76","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-14","2022","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-15","2022","01","15","†","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-16","2022","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-17","2022","01","17","†","7.5","","1.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","67","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-18","2022","01","18","†","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","1.0","","1.0","","65","","","","",""
"-115.07","49.49","FERNIE","1152850","2022-01-19","2022","01","19","†","-4.5","","-14.5","","-9.5","","27.5","","0.0","","0.0","","0.4","","0.4","","66","","","","",""
