"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1921-01-01","1921","01","01","","0.6","","-2.2","","-0.8","","18.8","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-02","1921","01","02","","7.2","","-1.1","","3.1","","14.9","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-03","1921","01","03","","5.0","","-1.1","","2.0","","16.0","","0.0","","1.0","","0.0","","1.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-04","1921","01","04","","1.7","","-4.4","","-1.4","","19.4","","0.0","","0.0","","17.8","","17.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-05","1921","01","05","","4.4","","-5.0","","-0.3","","18.3","","0.0","","0.0","","12.7","","12.7","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-06","1921","01","06","","2.8","","-4.4","","-0.8","","18.8","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-07","1921","01","07","","-2.2","","-5.6","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-08","1921","01","08","","-1.7","","-6.7","","-4.2","","22.2","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-09","1921","01","09","","-0.6","","-10.0","","-5.3","","23.3","","0.0","","0.0","","8.9","","8.9","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1921-01-10","1921","01","10","","-4.4","","-21.7","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
