"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1972-01-01","1972","01","01","","-0.6","","-3.9","","-2.3","","20.3","","0.0","","0.0","","4.6","","4.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-02","1972","01","02","","-3.3","","-7.2","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-03","1972","01","03","","-8.3","","-22.2","","-15.3","","33.3","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-04","1972","01","04","","-4.4","","-16.7","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-05","1972","01","05","","2.8","","-7.2","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-06","1972","01","06","","2.8","","-2.2","","0.3","","17.7","","0.0","","0.0","","8.6","","8.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-07","1972","01","07","","2.8","","-1.1","","0.9","","17.1","","0.0","","5.8","","9.7","","15.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-08","1972","01","08","","1.7","","-5.6","","-2.0","","20.0","","0.0","","0.0","","10.7","","10.7","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-09","1972","01","09","","-0.6","","-5.0","","-2.8","","20.8","","0.0","","0.0","","3.6","","3.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-10","1972","01","10","","-5.0","","-9.4","","-7.2","","25.2","","0.0","","0.0","","14.2","","14.2","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-11","1972","01","11","","-6.7","","-8.9","","-7.8","","25.8","","0.0","","0.0","","17.8","","17.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-12","1972","01","12","","-6.7","","-17.8","","-12.3","","30.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-13","1972","01","13","","-20.0","","-27.2","","-23.6","","41.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-14","1972","01","14","","-8.9","","-35.0","","-22.0","","40.0","","0.0","","0.0","","8.1","","8.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-15","1972","01","15","","3.9","","-24.4","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-16","1972","01","16","","4.4","","-6.7","","-1.2","","19.2","","0.0","","1.8","","0.0","","1.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-17","1972","01","17","","1.7","","-3.3","","-0.8","","18.8","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-18","1972","01","18","","-12.2","","-18.9","","-15.6","","33.6","","0.0","","0.0","","11.4","","11.4","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-19","1972","01","19","","-1.1","","-17.8","","-9.5","","27.5","","0.0","","0.0","","29.0","","29.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1972-01-20","1972","01","20","","5.6","","-19.4","","-6.9","","24.9","","0.0","","3.3","","29.7","","33.0","","","","","","",""
