"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1975-01-01","1975","01","01","","-2.8","","-5.6","","-4.2","","22.2","","0.0","","0.0","","13.5","","13.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-02","1975","01","02","","-1.1","","-15.6","","-8.4","","26.4","","0.0","","0.0","","12.7","","12.7","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-03","1975","01","03","","0.6","","-3.9","","-1.7","","19.7","","0.0","","0.0","","5.6","","5.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-04","1975","01","04","","-0.6","","-6.7","","-3.7","","21.7","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-05","1975","01","05","","1.1","","-5.0","","-2.0","","20.0","","0.0","","0.0","","15.7","","15.7","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-06","1975","01","06","","0.0","","-3.3","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-07","1975","01","07","","-2.8","","-5.6","","-4.2","","22.2","","0.0","","0.0","","11.2","","11.2","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-08","1975","01","08","","0.0","","-8.3","","-4.2","","22.2","","0.0","","0.0","","23.1","","23.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-09","1975","01","09","","-5.0","","-7.2","","-6.1","","24.1","","0.0","","0.0","","1.5","","1.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-10","1975","01","10","","-13.3","","-22.2","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-11","1975","01","11","","-15.0","","-33.9","","-24.5","","42.5","","0.0","","0.0","","5.6","","5.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-12","1975","01","12","","-11.1","","-28.3","","-19.7","","37.7","","0.0","","0.0","","6.1","","6.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-13","1975","01","13","","1.1","","-12.8","","-5.9","","23.9","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-14","1975","01","14","","-0.6","","-11.7","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-15","1975","01","15","","-7.2","","-18.9","","-13.1","","31.1","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-16","1975","01","16","","-3.3","","-18.3","","-10.8","","28.8","","0.0","","0.0","","7.6","","7.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-17","1975","01","17","","5.6","","-10.6","","-2.5","","20.5","","0.0","","2.0","","1.5","","3.6","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-18","1975","01","18","","3.3","","-1.7","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-19","1975","01","19","","6.7","","-3.9","","1.4","","16.6","","0.0","","2.8","","0.0","","2.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-20","1975","01","20","","2.8","","0.6","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-21","1975","01","21","","-1.1","","-14.4","","-7.8","","25.8","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1975-01-22","1975","01","22","","2.8","","-4.4","","-0.8","","18.8","","0.0","","0.0","","1.5","","1.5","","","","","","",""
