"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1954-01-01","1954","01","01","","","M","","M","","M","","M","","M","20.8","","10.2","","31.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-02","1954","01","02","","2.2","","-3.9","","-0.9","","18.9","","0.0","","6.6","","9.7","","16.3","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-03","1954","01","03","","0.0","","-2.2","","-1.1","","19.1","","0.0","","0.0","","12.2","","12.2","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-04","1954","01","04","","2.2","","-2.2","","0.0","","18.0","","0.0","","0.0","","6.1","","6.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-05","1954","01","05","","5.6","","-1.7","","2.0","","16.0","","0.0","","6.9","","0.0","","6.9","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-06","1954","01","06","","3.3","","1.1","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-07","1954","01","07","","3.3","","0.0","","1.7","","16.3","","0.0","","0.0","","14.0","","14.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-08","1954","01","08","","3.3","","-5.0","","-0.9","","18.9","","0.0","","0.0","","1.3","","1.3","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-09","1954","01","09","","-4.4","","-12.8","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-10","1954","01","10","","-5.0","","-12.2","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-11","1954","01","11","","-4.4","","-13.3","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-12","1954","01","12","","-6.7","","-20.0","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-13","1954","01","13","","-6.7","","-20.6","","-13.7","","31.7","","0.0","","0.0","","19.1","","19.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-14","1954","01","14","","-17.2","","-17.8","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-15","1954","01","15","","-24.4","","-26.1","","-25.3","","43.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-16","1954","01","16","","","M","-30.6","","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-17","1954","01","17","","-13.3","","","M","","M","","M","","M","0.0","","12.7","","12.7","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-18","1954","01","18","","-15.0","","-28.9","","-22.0","","40.0","","0.0","","0.0","","1.3","","1.3","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-19","1954","01","19","","-19.4","","-20.6","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-20","1954","01","20","","-22.8","","-37.2","","-30.0","","48.0","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-21","1954","01","21","","-20.6","","-22.8","","-21.7","","39.7","","0.0","","0.0","","31.8","","31.8","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-22","1954","01","22","","-16.1","","-20.6","","-18.4","","36.4","","0.0","","0.0","","38.1","","38.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-23","1954","01","23","","-18.9","","-21.1","","-20.0","","38.0","","0.0","","0.0","","12.7","","12.7","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-24","1954","01","24","","-17.8","","-21.1","","-19.5","","37.5","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-25","1954","01","25","","-20.0","","-20.0","","-20.0","","38.0","","0.0","","0.0","","15.2","","15.2","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-26","1954","01","26","","-3.9","","-13.3","","-8.6","","26.6","","0.0","","0.0","","15.2","","15.2","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-27","1954","01","27","","-5.0","","-9.4","","-7.2","","25.2","","0.0","","0.0","","6.9","","6.9","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-28","1954","01","28","","0.6","","0.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-29","1954","01","29","","","M","-17.2","","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-30","1954","01","30","","5.6","","","M","","M","","M","","M","2.5","","0.0","","2.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-01-31","1954","01","31","","6.1","","-18.3","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-01","1954","02","01","","4.4","","2.2","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-02","1954","02","02","","7.2","","0.0","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-03","1954","02","03","","7.2","","1.1","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-04","1954","02","04","","6.7","","-0.6","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-05","1954","02","05","","5.0","","-5.6","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-06","1954","02","06","","","M","-10.0","","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1954-02-07","1954","02","07","","0.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
