"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2000-01-01","2000","01","01","","0.0","","-3.5","E","-1.8","E","19.8","E","0.0","E","0.0","","0.0","C","0.0","C","","M","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-02","2000","01","02","","","M","","Y","","M","","M","","M","0.0","","25.0","A","25.0","A","","M","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-03","2000","01","03","","-3.0","","-13.0","","-8.0","","26.0","","0.0","","0.0","","7.0","","7.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-04","2000","01","04","","-1.0","","-10.0","","-5.5","","23.5","","0.0","","0.0","","10.0","","10.0","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-05","2000","01","05","","4.0","","-10.0","","-3.0","","21.0","","0.0","","0.0","","8.0","","8.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-06","2000","01","06","","2.0","","-3.0","","-0.5","","18.5","","0.0","","0.0","","1.0","","1.0","","38","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-07","2000","01","07","","2.0","","-1.0","","0.5","","17.5","","0.0","","0.0","","2.0","","2.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-08","2000","01","08","","2.0","","-6.0","","-2.0","","20.0","","0.0","","0.0","","19.0","","19.0","","37","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-09","2000","01","09","","3.5","","-4.0","","-0.3","","18.3","","0.0","","0.0","","6.0","","6.0","","47","","","","",""
"-115.07","49.49","FERNIE","1152850","2000-01-10","2000","01","10","","-3.0","","-12.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
