"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1996-01-01","1996","01","01","","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","5.0","","5.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-02","1996","01","02","","1.0","","-8.0","","-3.5","","21.5","","0.0","","0.0","","4.5","","4.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-03","1996","01","03","","0.0","","-5.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-04","1996","01","04","","-9.0","","-14.0","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-05","1996","01","05","","-14.0","","-27.0","","-20.5","","38.5","","0.0","","0.0","","7.0","","7.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-06","1996","01","06","","-5.0","","-18.0","","-11.5","","29.5","","0.0","","0.0","","5.0","","5.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-07","1996","01","07","","5.0","","-11.0","","-3.0","","21.0","","0.0","","0.0","","18.0","","18.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-08","1996","01","08","","5.0","","-3.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-09","1996","01","09","","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-10","1996","01","10","","4.0","","0.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-11","1996","01","11","","7.0","","0.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-12","1996","01","12","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-13","1996","01","13","","7.0","","-7.0","","0.0","","18.0","","0.0","","31.0","","5.0","","36.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-14","1996","01","14","","4.0","","-5.0","","-0.5","","18.5","","0.0","","24.0","","2.0","","26.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-15","1996","01","15","","6.0","","-1.0","","2.5","","15.5","","0.0","","11.4","","0.0","","11.4","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-16","1996","01","16","","5.0","","-9.0","","-2.0","","20.0","","0.0","","0.0","","5.5","","5.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-17","1996","01","17","","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-18","1996","01","18","","-17.0","","-25.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-19","1996","01","19","","-10.0","","-21.0","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-20","1996","01","20","","-7.5","","-13.0","","-10.3","","28.3","","0.0","","0.0","","20.0","","20.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-21","1996","01","21","","-7.0","","-12.0","","-9.5","","27.5","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-22","1996","01","22","","-11.0","","-25.0","","-18.0","","36.0","","0.0","","0.0","","25.0","","25.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-23","1996","01","23","","-7.0","","-15.0","","-11.0","","29.0","","0.0","","0.0","","9.5","","9.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-24","1996","01","24","","-6.0","","-13.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-25","1996","01","25","","-12.0","","-28.0","","-20.0","","38.0","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-26","1996","01","26","","-9.0","","-20.0","","-14.5","","32.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-27","1996","01","27","","-16.0","","-20.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-28","1996","01","28","","-22.0","","-25.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-29","1996","01","29","","-17.0","","-33.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-30","1996","01","30","","-19.0","","-38.0","","-28.5","","46.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1996-01-31","1996","01","31","","-17.5","","-35.0","","-26.3","","44.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
