"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1986-01-01","1986","01","01","","0.0","","-5.0","","-2.5","","20.5","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-02","1986","01","02","","-1.0","","-3.0","","-2.0","","20.0","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-03","1986","01","03","","0.0","","-8.0","","-4.0","","22.0","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-04","1986","01","04","","-5.0","","-19.0","","-12.0","","30.0","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-05","1986","01","05","","-4.0","","-21.0","","-12.5","","30.5","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-06","1986","01","06","","1.5","","-7.0","","-2.8","","20.8","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-07","1986","01","07","","4.5","","-7.0","","-1.3","","19.3","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-08","1986","01","08","","5.0","","-7.0","","-1.0","","19.0","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-09","1986","01","09","","6.5","","-1.0","","2.8","","15.2","","0.0","","","","","","","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1986-01-10","1986","01","10","","10.0","","1.5","","5.8","","12.2","","0.0","","","","","","","","15","","","","",""
