"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1988-01-01","1988","01","01","","-10.0","","-18.0","","-14.0","","32.0","","0.0","","0.0","","2.0","","2.0","","28","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-02","1988","01","02","","-10.0","","-17.0","","-13.5","","31.5","","0.0","","0.0","","2.0","","2.0","","28","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-03","1988","01","03","","-10.0","","-20.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-04","1988","01","04","","-8.0","","-24.5","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-05","1988","01","05","","-14.0","","-28.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-06","1988","01","06","","-15.0","","-27.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-07","1988","01","07","","14.0","","-20.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-08","1988","01","08","","-11.0","","-25.0","","-18.0","","36.0","","0.0","","0.0","","0.0","T","0.0","T","25","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-09","1988","01","09","","14.0","","-18.0","","-2.0","","20.0","","0.0","","0.0","","8.0","","8.0","","25","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-10","1988","01","10","","2.0","","-14.0","","-6.0","","24.0","","0.0","","0.0","","0.0","C","0.0","C","31","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-11","1988","01","11","","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","12.0","A","12.0","A","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-12","1988","01","12","","-4.0","","-17.0","","-10.5","","28.5","","0.0","","0.0","","8.0","","8.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-13","1988","01","13","","2.5","","-10.0","","-3.8","","21.8","","0.0","","0.0","","5.5","","5.5","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-14","1988","01","14","","5.0","","-1.0","","2.0","","16.0","","0.0","","15.0","","4.0","","19.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-15","1988","01","15","","4.0","","3.0","","3.5","","14.5","","0.0","","6.0","","3.0","","9.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-16","1988","01","16","","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-17","1988","01","17","","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-18","1988","01","18","","-5.0","","-16.0","","-10.5","","28.5","","0.0","","0.0","","1.5","","1.5","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-19","1988","01","19","","-4.0","","-16.0","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","39","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-20","1988","01","20","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","","8.0","","8.0","","38","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-21","1988","01","21","","0.0","","-17.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-22","1988","01","22","","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","3.0","","3.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-23","1988","01","23","","4.0","","-6.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-24","1988","01","24","","-1.0","","-20.0","","-10.5","","28.5","","0.0","","0.0","","1.5","","1.5","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","1988-01-25","1988","01","25","","4.0","","-3.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
