"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1995-01-01","1995","01","01","","-10.0","","-24.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-02","1995","01","02","","-11.0","","-25.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-03","1995","01","03","","-13.0","","-26.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-04","1995","01","04","","-13.0","","-28.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-05","1995","01","05","","-13.0","","-29.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-06","1995","01","06","","-11.0","","-26.0","","-18.5","","36.5","","0.0","","0.0","","11.0","","11.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-07","1995","01","07","","-8.0","","-19.0","","-13.5","","31.5","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-08","1995","01","08","","-5.0","","-18.0","","-11.5","","29.5","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-09","1995","01","09","","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","4.0","","4.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-10","1995","01","10","","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-11","1995","01","11","","0.5","","-2.0","","-0.8","","18.8","","0.0","","3.0","","5.5","","8.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-12","1995","01","12","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-13","1995","01","13","","1.0","","-1.5","","-0.3","","18.3","","0.0","","0.0","","8.0","","8.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-14","1995","01","14","","2.0","","-1.0","","0.5","","17.5","","0.0","","0.0","","21.0","","21.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-15","1995","01","15","","4.0","","0.0","","2.0","","16.0","","0.0","","0.0","","8.0","","8.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-16","1995","01","16","","2.0","","-2.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-17","1995","01","17","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-18","1995","01","18","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-19","1995","01","19","","5.0","","-2.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-20","1995","01","20","","-4.0","","-10.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-21","1995","01","21","","-9.0","","-10.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-22","1995","01","22","","","M","-14.0","","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-23","1995","01","23","","","M","","Y","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-24","1995","01","24","","-10.5","","-25.5","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-25","1995","01","25","","-4.0","","-17.0","","-10.5","","28.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-26","1995","01","26","","-2.5","","-13.0","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-27","1995","01","27","","0.0","","-11.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-28","1995","01","28","","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","1.5","","1.5","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-29","1995","01","29","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-30","1995","01","30","","5.0","","-4.0","","0.5","","17.5","","0.0","","6.0","","0.0","","6.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-01-31","1995","01","31","","9.0","","-2.0","","3.5","","14.5","","0.0","","14.2","","0.0","","14.2","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-01","1995","02","01","","8.0","","1.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-02","1995","02","02","","7.0","","0.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-03","1995","02","03","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-04","1995","02","04","","4.0","","-9.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-05","1995","02","05","","-1.0","","-8.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-06","1995","02","06","","4.5","","-7.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-07","1995","02","07","","6.0","","-6.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-08","1995","02","08","","7.0","","-10.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-09","1995","02","09","","3.5","","-11.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-10","1995","02","10","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-11","1995","02","11","","-7.0","","-13.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-12","1995","02","12","","-12.0","","-18.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-13","1995","02","13","","-13.5","","-20.0","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-14","1995","02","14","","-9.0","","-24.0","","-16.5","","34.5","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-15","1995","02","15","","-2.0","","-14.0","","-8.0","","26.0","","0.0","","0.0","","10.0","","10.0","","","","","","",""
"-115.07","49.49","FERNIE","1152850","1995-02-16","1995","02","16","","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","29.0","","29.0","","","","","","",""
