"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1997-01-01","1997","01","01","","7.0","","5.0","","6.0","","12.0","","0.0","","9.0","","0.0","","9.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-02","1997","01","02","","5.0","","1.0","","3.0","","15.0","","0.0","","12.4","","0.0","","12.4","","80","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-03","1997","01","03","","3.5","","0.0","","1.8","","16.2","","0.0","","2.0","","1.0","","3.0","","69","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-04","1997","01","04","","0.0","","-7.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-05","1997","01","05","","-1.0","","-12.0","","-6.5","","24.5","","0.0","","0.0","","1.0","","1.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-06","1997","01","06","","-2.0","","-14.0","","-8.0","","26.0","","0.0","","0.0","","10.0","","10.0","","69","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-07","1997","01","07","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","78","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-08","1997","01","08","","5.0","","-4.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","75","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-09","1997","01","09","","5.0","","0.0","","2.5","","15.5","","0.0","","0.0","","0.0","T","0.0","T","71","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-10","1997","01","10","","-6.0","","-9.0","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","69","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-11","1997","01","11","","-7.0","","-11.0","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-12","1997","01","12","","-13.0","","-28.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-13","1997","01","13","","-9.0","","-27.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-14","1997","01","14","","-11.0","","-25.5","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","68","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-15","1997","01","15","","-10.0","","-23.5","","-16.8","","34.8","","0.0","","0.0","","2.0","","2.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-16","1997","01","16","","-7.0","","-26.0","","-16.5","","34.5","","0.0","","0.0","","1.0","","1.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-17","1997","01","17","","-3.0","","-23.5","","-13.3","","31.3","","0.0","","0.0","","14.0","","14.0","","70","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-18","1997","01","18","","0.0","","-8.0","","-4.0","","22.0","","0.0","","0.0","","10.0","","10.0","","79","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-19","1997","01","19","","3.0","","-4.0","","-0.5","","18.5","","0.0","","4.0","","0.0","","4.0","","86","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-20","1997","01","20","","5.0","","0.0","","2.5","","15.5","","0.0","","3.0","","0.0","","3.0","","79","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-21","1997","01","21","","1.0","","-1.0","","0.0","","18.0","","0.0","","1.0","","14.0","","15.0","","77","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-22","1997","01","22","","0.0","","-5.0","","-2.5","","20.5","","0.0","","0.0","","5.0","","5.0","","87","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-23","1997","01","23","","-1.5","","-8.0","","-4.8","","22.8","","0.0","","0.0","","37.0","","37.0","","88","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-24","1997","01","24","","-18.0","","-20.0","","-19.0","","37.0","","0.0","","0.0","","6.0","","6.0","","120","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-25","1997","01","25","","-20.0","","-30.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-26","1997","01","26","","-15.0","","-34.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-27","1997","01","27","","-14.0","","-34.0","","-24.0","","42.0","","0.0","","0.0","","7.0","","7.0","","115","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-28","1997","01","28","","-4.0","","-18.0","","-11.0","","29.0","","0.0","","0.0","","1.0","","1.0","","105","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-29","1997","01","29","","4.0","","-15.0","","-5.5","","23.5","","0.0","","13.0","","2.0","","15.0","","103","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-30","1997","01","30","","7.0","","-1.0","","3.0","","15.0","","0.0","","8.6","","0.0","T","8.6","","97","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-01-31","1997","01","31","","6.0","","2.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","87","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-01","1997","02","01","","3.0","","-8.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","87","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-02","1997","02","02","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","87","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-03","1997","02","03","","2.0","","-8.5","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-04","1997","02","04","","-3.0","","-14.0","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-05","1997","02","05","","-5.0","","-14.0","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-06","1997","02","06","","-5.0","","-11.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-07","1997","02","07","","-5.0","","-17.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-08","1997","02","08","","-7.0","","-20.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-09","1997","02","09","","-5.0","","-21.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-10","1997","02","10","","-3.0","","-18.5","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-11","1997","02","11","","-1.0","","-14.0","","-7.5","","25.5","","0.0","","0.0","","12.0","","12.0","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-12","1997","02","12","","3.0","","-5.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","97","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-13","1997","02","13","","3.0","","0.0","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","95","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-14","1997","02","14","","7.0","","0.0","","3.5","","14.5","","0.0","","5.8","","0.0","T","5.8","","94","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-15","1997","02","15","","8.5","","0.0","","4.3","","13.7","","0.0","","1.0","","0.0","","1.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-16","1997","02","16","","11.0","","-1.5","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-17","1997","02","17","","6.0","","-5.0","","0.5","","17.5","","0.0","","5.4","","0.0","","5.4","","77","","","","",""
"-115.07","49.49","FERNIE","1152850","1997-02-18","1997","02","18","","4.5","","0.0","","2.3","","15.7","","0.0","","0.0","","4.0","","4.0","","74","","","","",""
